# sersic	color	mor
# mor 0=elliptical	1=spiral	-1=irregular
9.568750000000000311e-01 3.192464828491210938e+00 0.000000000000000000e+00
1.395624999999999893e+00 2.648120880126953125e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.316511154174804688e+00 0.000000000000000000e+00
1.541875000000000107e+00 2.811544418334960938e+00 0.000000000000000000e+00
8.593750000000000000e-01 3.287668228149414062e+00 0.000000000000000000e+00
1.200625000000000053e+00 2.933181762695312500e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.867649078369140625e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.215967178344726562e+00 0.000000000000000000e+00
1.054375000000000062e+00 3.378540039062500000e+00 0.000000000000000000e+00
1.395624999999999893e+00 2.947669982910156250e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.420333862304687500e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.744550704956054688e+00 0.000000000000000000e+00
6.643750000000000488e-01 2.199195861816406250e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.195768356323242188e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.623361587524414062e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.313903808593750000e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.664138793945312500e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.662958145141601562e+00 0.000000000000000000e+00
9.081249999999999600e-01 3.224355697631835938e+00 0.000000000000000000e+00
1.298124999999999973e+00 3.096488952636718750e+00 0.000000000000000000e+00
3.345625000000000071e+00 2.837522506713867188e+00 1.000000000000000000e+00
1.298124999999999973e+00 2.645917892456054688e+00 0.000000000000000000e+00
1.395624999999999893e+00 3.238025665283203125e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.619117736816406250e+00 0.000000000000000000e+00
1.395624999999999893e+00 3.251869201660156250e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.605661392211914062e+00 0.000000000000000000e+00
1.736874999999999947e+00 3.043649673461914062e+00 1.000000000000000000e+00
8.593750000000000000e-01 2.851367950439453125e+00 0.000000000000000000e+00
1.054375000000000062e+00 3.170900344848632812e+00 0.000000000000000000e+00
1.541875000000000107e+00 3.326936721801757812e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.785125732421875000e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.228803634643554688e+00 0.000000000000000000e+00
8.106250000000000400e-01 2.537359237670898438e+00 0.000000000000000000e+00
1.103124999999999911e+00 2.737041473388671875e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.945444107055664062e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.465248107910156250e+00 0.000000000000000000e+00
5.668750000000000178e-01 3.486108779907226562e+00 0.000000000000000000e+00
2.663124999999999964e+00 3.103042602539062500e+00 1.000000000000000000e+00
5.100624999999999964e+00 3.184232711791992188e+00 1.000000000000000000e+00
4.206250000000000266e-01 2.677917480468750000e+00 0.000000000000000000e+00
1.346875000000000044e+00 2.808166503906250000e+00 0.000000000000000000e+00
1.346875000000000044e+00 2.913524627685546875e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.584802627563476562e+00 0.000000000000000000e+00
3.540624999999999911e+00 3.123878479003906250e+00 1.000000000000000000e+00
1.346875000000000044e+00 2.445775985717773438e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.426277160644531250e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.545356750488281250e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.659654617309570312e+00 0.000000000000000000e+00
9.081249999999999600e-01 3.210262298583984375e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.359056472778320312e+00 0.000000000000000000e+00
1.103124999999999911e+00 2.638938903808593750e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.169376373291015625e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.559400558471679688e+00 0.000000000000000000e+00
1.054375000000000062e+00 1.975149154663085938e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.831972122192382812e+00 0.000000000000000000e+00
1.541875000000000107e+00 1.972654342651367188e+00 0.000000000000000000e+00
1.736874999999999947e+00 2.750329971313476562e+00 0.000000000000000000e+00
1.834375000000000089e+00 3.201646804809570312e+00 1.000000000000000000e+00
2.809375000000000178e+00 3.231204986572265625e+00 1.000000000000000000e+00
9.568750000000000311e-01 2.422512054443359375e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.862131118774414062e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.847929000854492188e+00 0.000000000000000000e+00
1.005624999999999991e+00 3.494119644165039062e+00 0.000000000000000000e+00
6.643750000000000488e-01 3.479249954223632812e+00 0.000000000000000000e+00
1.493125000000000036e+00 2.087953567504882812e+00 0.000000000000000000e+00
1.200625000000000053e+00 2.067745208740234375e+00 0.000000000000000000e+00
1.005624999999999991e+00 2.950548171997070312e+00 0.000000000000000000e+00
1.590624999999999956e+00 3.216703414916992188e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.684551239013671875e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.546888351440429688e+00 0.000000000000000000e+00
2.029374999999999929e+00 2.845037460327148438e+00 1.000000000000000000e+00
1.005624999999999991e+00 2.808387756347656250e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.832746505737304688e+00 0.000000000000000000e+00
9.081249999999999600e-01 3.305761337280273438e+00 0.000000000000000000e+00
4.271874999999999645e+00 3.208412170410156250e+00 1.000000000000000000e+00
1.346875000000000044e+00 3.349069595336914062e+00 0.000000000000000000e+00
1.103124999999999911e+00 2.816013336181640625e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.562744140625000000e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.878908157348632812e+00 0.000000000000000000e+00
1.688125000000000098e+00 3.087266921997070312e+00 1.000000000000000000e+00
1.249374999999999902e+00 3.008655548095703125e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.686893463134765625e+00 0.000000000000000000e+00
7.131250000000000089e-01 2.375440597534179688e+00 0.000000000000000000e+00
1.054375000000000062e+00 3.415924072265625000e+00 0.000000000000000000e+00
1.200625000000000053e+00 2.797155380249023438e+00 0.000000000000000000e+00
1.005624999999999991e+00 2.518457412719726562e+00 0.000000000000000000e+00
8.106250000000000400e-01 2.174909591674804688e+00 0.000000000000000000e+00
1.103124999999999911e+00 3.232269287109375000e+00 0.000000000000000000e+00
3.784374999999999822e+00 3.126962661743164062e+00 1.000000000000000000e+00
1.590624999999999956e+00 3.144308090209960938e+00 0.000000000000000000e+00
1.590624999999999956e+00 2.860095977783203125e+00 0.000000000000000000e+00
3.248124999999999929e+00 3.461160659790039062e+00 1.000000000000000000e+00
1.151874999999999982e+00 2.394834518432617188e+00 0.000000000000000000e+00
1.785625000000000018e+00 3.079895019531250000e+00 1.000000000000000000e+00
1.444374999999999964e+00 2.670097351074218750e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.678039550781250000e+00 0.000000000000000000e+00
1.590624999999999956e+00 3.268554687500000000e+00 0.000000000000000000e+00
1.151874999999999982e+00 3.038467407226562500e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.754592895507812500e+00 0.000000000000000000e+00
1.151874999999999982e+00 3.267082214355468750e+00 0.000000000000000000e+00
2.126875000000000071e+00 2.448888778686523438e+00 1.000000000000000000e+00
2.029374999999999929e+00 3.107833862304687500e+00 1.000000000000000000e+00
9.568750000000000311e-01 3.264011383056640625e+00 0.000000000000000000e+00
1.054375000000000062e+00 3.218927383422851562e+00 0.000000000000000000e+00
2.614374999999999893e+00 3.011905670166015625e+00 1.000000000000000000e+00
9.341874999999999929e+00 3.098411560058593750e+00 1.000000000000000000e+00
6.270624999999999893e+00 3.269824981689453125e+00 1.000000000000000000e+00
6.156249999999999778e-01 2.490859985351562500e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.488790512084960938e+00 0.000000000000000000e+00
1.444374999999999964e+00 3.047300338745117188e+00 0.000000000000000000e+00
1.541875000000000107e+00 3.271759033203125000e+00 0.000000000000000000e+00
7.131250000000000089e-01 2.659486770629882812e+00 0.000000000000000000e+00
8.106250000000000400e-01 3.550733566284179688e+00 0.000000000000000000e+00
1.493125000000000036e+00 2.929351806640625000e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.358333587646484375e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.686679840087890625e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.726978302001953125e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.562734603881835938e+00 0.000000000000000000e+00
1.736874999999999947e+00 2.172346115112304688e+00 1.000000000000000000e+00
9.568750000000000311e-01 2.550577163696289062e+00 0.000000000000000000e+00
5.295625000000000249e+00 3.105895996093750000e+00 1.000000000000000000e+00
2.858124999999999805e+00 3.186147689819335938e+00 1.000000000000000000e+00
5.181249999999999467e-01 2.277973175048828125e+00 0.000000000000000000e+00
2.224375000000000213e+00 2.845262527465820312e+00 1.000000000000000000e+00
1.493125000000000036e+00 2.641006469726562500e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.752534866333007812e+00 0.000000000000000000e+00
2.029374999999999929e+00 2.237583160400390625e+00 1.000000000000000000e+00
1.054375000000000062e+00 2.456653594970703125e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.410127639770507812e+00 0.000000000000000000e+00
1.980625000000000080e+00 2.893514633178710938e+00 1.000000000000000000e+00
1.200625000000000053e+00 2.672327041625976562e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.942092895507812500e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.063758850097656250e+00 0.000000000000000000e+00
1.639375000000000027e+00 3.238746643066406250e+00 1.000000000000000000e+00
1.931875000000000009e+00 2.824895858764648438e+00 1.000000000000000000e+00
1.493125000000000036e+00 3.133762359619140625e+00 0.000000000000000000e+00
2.858124999999999805e+00 3.323352813720703125e+00 1.000000000000000000e+00
9.081249999999999600e-01 2.911296844482421875e+00 0.000000000000000000e+00
7.618749999999999689e-01 2.483846664428710938e+00 0.000000000000000000e+00
1.395624999999999893e+00 2.531412124633789062e+00 0.000000000000000000e+00
1.103124999999999911e+00 3.074838638305664062e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.828113555908203125e+00 0.000000000000000000e+00
6.643750000000000488e-01 2.413679122924804688e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.205659866333007812e+00 0.000000000000000000e+00
1.590624999999999956e+00 2.768993377685546875e+00 0.000000000000000000e+00
1.395624999999999893e+00 2.819652557373046875e+00 0.000000000000000000e+00
1.395624999999999893e+00 2.655538558959960938e+00 0.000000000000000000e+00
7.618749999999999689e-01 2.486265182495117188e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.854629516601562500e+00 0.000000000000000000e+00
9.829375000000000639e+00 3.137742996215820312e+00 1.000000000000000000e+00
1.054375000000000062e+00 3.004455566406250000e+00 0.000000000000000000e+00
5.668750000000000178e-01 2.277276992797851562e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.293352127075195312e+00 0.000000000000000000e+00
1.200625000000000053e+00 2.336462020874023438e+00 0.000000000000000000e+00
1.346875000000000044e+00 2.714139938354492188e+00 0.000000000000000000e+00
8.106250000000000400e-01 2.855892181396484375e+00 0.000000000000000000e+00
1.541875000000000107e+00 2.764177322387695312e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.811874389648437500e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.616418838500976562e+00 0.000000000000000000e+00
1.444374999999999964e+00 3.031810760498046875e+00 0.000000000000000000e+00
1.054375000000000062e+00 3.233945846557617188e+00 0.000000000000000000e+00
7.618749999999999689e-01 2.913728713989257812e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.699598312377929688e+00 0.000000000000000000e+00
1.249374999999999902e+00 3.184652328491210938e+00 0.000000000000000000e+00
6.643750000000000488e-01 2.777595520019531250e+00 0.000000000000000000e+00
1.005624999999999991e+00 3.033351898193359375e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.557247161865234375e+00 0.000000000000000000e+00
1.151874999999999982e+00 3.256071090698242188e+00 0.000000000000000000e+00
1.298124999999999973e+00 2.103561401367187500e+00 0.000000000000000000e+00
6.156249999999999778e-01 2.158641815185546875e+00 0.000000000000000000e+00
1.688125000000000098e+00 2.852882385253906250e+00 1.000000000000000000e+00
1.444374999999999964e+00 3.198278427124023438e+00 0.000000000000000000e+00
1.103124999999999911e+00 2.513877868652343750e+00 0.000000000000000000e+00
1.590624999999999956e+00 2.882736206054687500e+00 1.000000000000000000e+00
6.643750000000000488e-01 2.144916534423828125e+00 0.000000000000000000e+00
4.954374999999999751e+00 3.060785293579101562e+00 1.000000000000000000e+00
1.541875000000000107e+00 2.939994812011718750e+00 0.000000000000000000e+00
1.736874999999999947e+00 3.015344619750976562e+00 1.000000000000000000e+00
1.590624999999999956e+00 2.897075653076171875e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.385797500610351562e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.120315551757812500e+00 0.000000000000000000e+00
7.618749999999999689e-01 2.646638870239257812e+00 0.000000000000000000e+00
1.005624999999999991e+00 3.029657363891601562e+00 0.000000000000000000e+00
1.785625000000000018e+00 2.267116546630859375e+00 1.000000000000000000e+00
9.568750000000000311e-01 2.742065429687500000e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.061088562011718750e+00 0.000000000000000000e+00
4.905624999999999680e+00 3.198385238647460938e+00 1.000000000000000000e+00
1.249374999999999902e+00 2.575975418090820312e+00 0.000000000000000000e+00
9.081249999999999600e-01 3.098539352416992188e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.415464401245117188e+00 0.000000000000000000e+00
7.131250000000000089e-01 2.523143768310546875e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.478504180908203125e+00 0.000000000000000000e+00
1.590624999999999956e+00 2.872873306274414062e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.864805221557617188e+00 0.000000000000000000e+00
2.175625000000000142e+00 2.559747695922851562e+00 1.000000000000000000e+00
2.711875000000000036e+00 3.200326919555664062e+00 1.000000000000000000e+00
1.493125000000000036e+00 3.338581085205078125e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.732685089111328125e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.765209197998046875e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.373151779174804688e+00 0.000000000000000000e+00
1.249374999999999902e+00 2.610239028930664062e+00 0.000000000000000000e+00
7.131250000000000089e-01 2.172185897827148438e+00 0.000000000000000000e+00
7.131250000000000089e-01 2.544624328613281250e+00 0.000000000000000000e+00
1.005624999999999991e+00 2.991018295288085938e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.818721771240234375e+00 0.000000000000000000e+00
6.156249999999999778e-01 2.441780090332031250e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.464757919311523438e+00 0.000000000000000000e+00
4.856874999999999609e+00 3.167308807373046875e+00 1.000000000000000000e+00
1.298124999999999973e+00 2.729896545410156250e+00 0.000000000000000000e+00
1.444374999999999964e+00 2.752344131469726562e+00 0.000000000000000000e+00
1.590624999999999956e+00 2.802124023437500000e+00 1.000000000000000000e+00
1.493125000000000036e+00 2.779140472412109375e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.506038665771484375e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.346221923828125000e+00 0.000000000000000000e+00
9.568750000000000311e-01 2.382698059082031250e+00 0.000000000000000000e+00
1.395624999999999893e+00 2.742704391479492188e+00 0.000000000000000000e+00
1.590624999999999956e+00 2.300804138183593750e+00 0.000000000000000000e+00
1.005624999999999991e+00 2.658960342407226562e+00 0.000000000000000000e+00
4.028125000000000178e+00 3.207910537719726562e+00 1.000000000000000000e+00
9.568750000000000311e-01 3.085075378417968750e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.241857528686523438e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.169885635375976562e+00 0.000000000000000000e+00
7.131250000000000089e-01 2.106702804565429688e+00 0.000000000000000000e+00
1.346875000000000044e+00 3.246828079223632812e+00 0.000000000000000000e+00
6.156249999999999778e-01 2.195791244506835938e+00 0.000000000000000000e+00
8.106250000000000400e-01 2.211414337158203125e+00 0.000000000000000000e+00
1.688125000000000098e+00 2.704118728637695312e+00 1.000000000000000000e+00
9.568750000000000311e-01 3.423812866210937500e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.313980102539062500e+00 0.000000000000000000e+00
2.565624999999999822e+00 3.184762954711914062e+00 1.000000000000000000e+00
3.833124999999999893e+00 3.390213012695312500e+00 1.000000000000000000e+00
8.106250000000000400e-01 2.131549835205078125e+00 0.000000000000000000e+00
7.618749999999999689e-01 2.271692276000976562e+00 0.000000000000000000e+00
6.643750000000000488e-01 2.354263305664062500e+00 0.000000000000000000e+00
1.395624999999999893e+00 2.498867034912109375e+00 0.000000000000000000e+00
1.103124999999999911e+00 2.423929214477539062e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.471843719482421875e+00 0.000000000000000000e+00
1.054375000000000062e+00 2.780761718750000000e+00 0.000000000000000000e+00
1.834375000000000089e+00 2.607397079467773438e+00 1.000000000000000000e+00
4.808125000000000426e+00 3.249475479125976562e+00 1.000000000000000000e+00
1.736874999999999947e+00 3.182241439819335938e+00 1.000000000000000000e+00
1.346875000000000044e+00 3.057743072509765625e+00 0.000000000000000000e+00
1.785625000000000018e+00 2.794782638549804688e+00 1.000000000000000000e+00
3.231249999999999956e-01 2.942173004150390625e+00 0.000000000000000000e+00
5.668750000000000178e-01 2.101757049560546875e+00 0.000000000000000000e+00
4.693749999999999867e-01 3.378646850585937500e+00 0.000000000000000000e+00
2.663124999999999964e+00 2.955043792724609375e+00 1.000000000000000000e+00
7.618749999999999689e-01 2.644422531127929688e+00 0.000000000000000000e+00
8.593750000000000000e-01 2.492589950561523438e+00 0.000000000000000000e+00
2.175625000000000142e+00 3.164916992187500000e+00 1.000000000000000000e+00
9.568750000000000311e-01 2.752681732177734375e+00 0.000000000000000000e+00
1.151874999999999982e+00 2.849573135375976562e+00 0.000000000000000000e+00
1.395624999999999893e+00 3.106884002685546875e+00 0.000000000000000000e+00
1.005624999999999991e+00 2.148458480834960938e+00 0.000000000000000000e+00
2.663124999999999964e+00 2.871269226074218750e+00 1.000000000000000000e+00
7.343124999999999680e+00 3.241786956787109375e+00 1.000000000000000000e+00
6.643750000000000488e-01 2.615718841552734375e+00 0.000000000000000000e+00
4.693749999999999867e-01 2.406688690185546875e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.136974334716796875e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.654935836791992188e+00 0.000000000000000000e+00
9.081249999999999600e-01 2.280008316040039062e+00 0.000000000000000000e+00
1.444374999999999964e+00 3.224491119384765625e+00 0.000000000000000000e+00
1.200625000000000053e+00 3.281019210815429688e+00 0.000000000000000000e+00
3.718750000000000111e-01 3.216798782348632812e+00 0.000000000000000000e+00
5.003124999999999822e+00 3.255325317382812500e+00 1.000000000000000000e+00
3.053125000000000089e+00 2.804462432861328125e+00 1.000000000000000000e+00
1.688125000000000098e+00 2.523468017578125000e+00 1.000000000000000000e+00
1.639375000000000027e+00 2.853637695312500000e+00 1.000000000000000000e+00
